Date,HDG
2025-04-24,0.004381414828369623
2025-04-25,0.0008309373947730236
2025-04-28,0.0012453712666036232
2025-04-29,0.0022801419511442322
2025-04-30,0.0006205359796203069
2025-05-01,-0.0028936950691401675
2025-05-02,0.011815873904626795
2025-05-05,-0.0010244534918315562
2025-05-06,-0.0024609579827383765
2025-05-07,0.00041119783277521194
2025-05-08,0.0030825978692889944
2025-05-09,0.0008194527470533064
2025-05-12,0.0098260883907344
2025-05-13,0.0
2025-05-14,-0.0012163386503331042
2025-05-15,0.001420750985064334
2025-05-16,0.0028373928707092766
2025-05-19,-0.0006062869294959361
2025-05-20,-0.0002022699702801667
2025-05-21,-0.005056608248200312
2025-05-22,0.0006099392962204409
2025-05-23,-0.001625409392390642
2025-05-27,0.006104974454860468
2025-05-28,-0.002427109876775857
2025-05-29,-0.001216585327602826
2025-05-30,0.0008120448068660302
2025-06-02,0.00020288539294432972
2025-06-03,0.002433508405470075
2025-06-04,0.0014161522232076784
2025-06-05,-0.0008081076151934541
2025-06-06,0.0038415768252144655
2025-06-09,0.001208421954549399
2025-06-10,0.0014081754599744034
2025-06-11,-0.001004414196922987
2025-06-12,-0.001005424059121851
2025-06-13,-0.005233513297859371
2025-06-16,0.0018210689691151583
2025-06-17,-0.0010098917783789574
2025-06-18,0.0006066096717318725
2025-06-20,-0.0022226286230997427
2025-06-23,0.002025023015863159
2025-06-24,0.004850528056608017
2025-06-25,-0.0019217400235463922
2025-06-26,0.002837442018959857
2025-06-27,0.0014147068607885949
